FIPS,COUNAM,STABBREV,TOTRATE_2020,EVANRATE_2020,BPRTRATE_2020,MPRTRATE_2020,CATHRATE_2020,ORTHRATE_2020,LDSRATE_2020,CJUDRATE_2020,IJUDRATE_2020,OJUDRATE_2020,RJUDRATE_2020,RFRMRATE_2020,MSLMRATE_2020,HINTRATE_2020,MAHBUDRATE_2020,THBUDRATE_2020,VAJBUDRATE_2020
31153,Sarpy County,NE,31.50000191,10.49000072,0.2700000107,3.829999924,13.55000019,0.1000000015,2.75,,,,,,,,,,
55087,Outagamie County,WI,64.70999908,22.34999847,0,8.159999847,32.90999985,0,0.24,0.06,,,,,0.62,,0.01,,
6017,El Dorado County,CA,30.19000244,8.260000229,0,0.8799999952,14.61999989,0.03999999911,4.62,,,,,0.13,,,,0.05,
48139,Ellis County,TX,50.74000168,34.79000092,3.220000029,3.460000038,7.869999886,0.01999999955,0.71,,,,,,,,,,
42019,Butler County,PA,53.96999741,11.63000011,0,10.71000004,30.32999992,0.1000000015,0.8,,,,,,,,,,
26093,Livingston County,MI,29.46999741,9.039999008,0.07999999821,4.150000095,14.85999966,0,0.62,,,,,,,,,,
12053,Hernando County,FL,36.68999863,10.82000065,0.4900000095,1.940000057,20.75,0.0700000003,0.25,,,,,0.17,0.43,,,,
47165,Sumner County,TN,53.59000015,42.37000275,1.100000024,4.239999771,4.179999828,0.03999999911,1.03,,,,,,,,,,
17167,Sangamon County,IL,47.15000153,18.8900013,2.520000219,7.679999828,15.34000015,0.09000000358,0.56,,,,,0.16,0.57,0.31,0.02,0.02,
46099,Minnehaha County,SD,66.91999817,25.27000237,0.150000006,22.12999916,16.70999908,1.070000052,0.77,,,,,,0.14,,,0.01,
55101,Racine County,WI,41.70000076,9.489999771,2.109999895,6.769999981,20.68000031,0.719999969,0.23,,,,,,0.6,0.25,,,
41017,Deschutes County,OR,29.35000038,15.94000053,0.07999999821,1.889999986,5.929999828,0.01999999955,2.58,,,,0.05,0.14,,,,,
36007,Broome County,NY,45.11000443,9.380001068,0.1099999994,7.329999924,24.62000084,0.8600000143,0.67,,,0.37,,0.23,0.6,,,0.15,
27137,St. Louis County,MN,35.23999786,7.070000172,0.150000006,11.89999962,13.77999973,0.2399999946,0.53,,,0.05,0.2,0.18,0.29,,,0.01,
15001,Hawaii County,HI,41.81999969,8.609999657,0.150000006,1.909999967,19.32999992,0.03999999911,5.12,,,,,,,,3.3,,0.55
39155,Trumbull County,OH,47.41999435,20.1099987,2.599999905,7.279999733,14.86999989,0.6699999571,0.21,,,,,,0.81,0.03,,,
13139,Hall County,GA,80.0799942,39.84999847,0.7599999905,5.279999733,32.00999832,0,0.76,,,,,,0.18,,,,
45007,Anderson County,SC,72.5799942,58.06999969,4.769999981,5.150000095,3.299999952,0.01999999955,0.25,,,,,,0.13,,,,
4027,Yuma County,AZ,35.06000137,7.720000744,0.150000006,0.6599999666,20.89999962,0.02999999933,2.88,,,,,0.03,0.48,,,,
37133,Onslow County,NC,35.13999939,19.32999992,2.399999857,4.090000153,7.210000038,0,0.72,,,,,,0.89,,,,
17019,Champaign County,IL,39.68999863,16.27000046,2.359999895,6.159999847,11.52000046,0.2099999934,1.22,,,0.03,,0.37,0.54,0.24,0.01,0.01,
13245,Richmond County,GA,52.83000183,23.58000183,12.36000061,7.289999962,5.019999981,0.2099999934,0.59,0.21,,0.03,,0.13,0.61,0.73,,0.76,
53005,Benton County,WA,53.52000046,23.13000298,0.05999999866,2.470000029,14.48999977,0.05000000075,10.4,0.07,,,,,0.45,,,0.91,
13215,Muscogee County,GA,58.20999908,33.31000137,10.6099987,7.940000057,3.630000114,0.0700000003,0.75,,,,,0.17,0.65,,,,
18039,Elkhart County,IN,45.91000748,27.06000519,4.340000153,4,8.670000076,0.1199999973,0.67,,,,,,,,,,
39025,Clermont County,OH,40.81000137,24.48000145,0.400000006,3.059999943,8.210000038,0.3900000155,0.57,,,,,,0.78,2.4,,,
28047,Harrison County,MS,44.25,18.59000015,4.570000172,5.590000153,13.64000034,0.02999999933,0.69,0.07,,,,,0.26,,,,
42125,Washington County,PA,42.18999863,9.789999962,0.8200000525,9.279999733,21.15999985,0.4499999881,0.58,,,,,,,,,,
6007,Butte County,CA,28.92000008,9.180000305,0.4799999893,2.089999914,10.60000038,0.1400000006,4.41,,,,,,0.14,,,,0.02
12091,Okaloosa County,FL,52.71999741,28.6799984,0.75,10.85000038,8.470000267,0.1199999973,2.24,,,,,0.09,0.11,,,0.61,
23031,York County,ME,32.38000107,5.46999979,0.1499999911,3.689999819,21.04000092,0.3400000036,0.77,,,,,,,,,,
36063,Niagara County,NY,48.43000412,9.129999161,0.8000000119,5.429999828,29.11000061,0.3100000024,0.67,,,,,0.03,1.95,,,0.13,
4015,Mohave County,AZ,25.62999916,8.819999695,0.05999999866,1.269999981,9.829999924,0.05000000075,3.6,,,,,,0.93,,,,
39041,Delaware County,OH,43.24999619,11.13999939,0.1299999952,6.119999886,21.17000008,0.0700000003,1.2,,,,,,0.76,1.87,,,
42069,Lackawanna County,PA,63.15000153,8.250000954,0.05000000075,5.489999771,44.65000153,0.6399999857,0.88,0.18,,0.43,,0.15,0.72,1.03,0.09,,
37101,Johnston County,NC,38.9600029,18.72999954,1.499999881,5.420000076,9.75,0,0.58,,,,,,1.55,,,,
6113,Yolo County,CA,34.76999664,4.75,0.07999999821,1.570000052,21.82999992,0.2099999934,1.89,,,,,0.35,2.46,,,,0.49
22019,Calcasieu Parish,LA,60.66000366,26.1400013,5.5,4.230000019,23.60000038,0.01999999955,0.27,,,,,0.07,0.16,,,,
12019,Clay County,FL,39.91000366,21.34000015,0.349999994,2.680000067,13,0,1.36,,,,,,0.38,,,,
35013,DoÃƒÂ±a Ana County,NM,37.34000397,9.790000916,0.1599999964,2.440000057,19.28000069,0.02999999933,2.45,,,,,0.14,0.63,,,,
47125,Montgomery County,TN,47.45000458,33.70000076,2.920000076,3.629999876,4.710000038,0.09000000358,1.61,,,,,,0.11,,,,
1117,Shelby County,AL,44.09000397,30.22000122,1.909999967,6.489999771,3.470000029,0,0.74,,,,,,0.58,0.13,,,
41029,Jackson County,OR,28.18000031,12.68000031,0.150000006,1.379999995,7.440000057,0.09000000358,3.67,,,,0.22,,0.03,,,,0.01
37129,New Hanover County,NC,50.9600029,18.3599987,4.460000038,10.22000027,14.22999954,0.3599999845,0.65,0.17,,,,0.21,0.9,,,,
37025,Cabarrus County,NC,53.93999481,28.83999825,2.390000105,8.489999771,11.05000019,0,0.55,,,,,,1.41,,,,
51760,Richmond city,VA,71.6700058,21.71000099,12.18000031,15.5899992,14.23999977,0.9100000262,0.51,0.45,,0.31,,0.92,1.79,,0.55,,
29099,Jefferson County,MO,35.13999557,16.97999954,0.4199999869,2.039999962,14.71000004,0.009999999776,0.52,,,,,,,,,,
53073,Whatcom County,WA,43.72000122,28.24999809,0,3.029999971,7.079999924,0.1099999994,2.55,,,,,0.31,0.11,,0.46,,0.21
1125,Tuscaloosa County,AL,49.17999268,34.33999634,5.989999771,4.440000057,2.869999886,0,0.67,,,,,0.08,0.16,,,,
28049,Hinds County,MS,76.5,40.86000061,19.79000092,9.529999733,3.099999905,0.1199999973,0.5,,,,,0.2,0.31,0.85,,0.01,
37071,Gaston County,NC,56.96999741,36.31000137,3.189999819,7.779999733,6.820000172,0.009999999776,0.7,,,,,,1.39,,,,
39099,Mahoning County,OH,51.64999771,11.13000011,6.980000019,6.029999733,24.40999985,1.069999933,0.19,,,0.09,,0.36,0.72,,,,
1101,Montgomery County,AL,73.75000763,34.85000229,19.44999886,11,4.739999771,0.05000000075,0.52,0.17,,,,0.16,0.92,,,0.69,
25001,Barnstable County,MA,36.11000061,2.599999905,0.200000003,6.269999981,23.94000053,0.1700000018,0.45,0.02,,,,0.57,0.39,,,,0.01
45015,Berkeley County,SC,35.97999954,17.06999969,3.130000114,3.399999857,10.81000042,0,0.58,,,0.1,,,,,,,
19113,Linn County,IA,44.91999817,11.97999954,0.4900000095,11.20000076,17.23999977,0.1800000072,0.8,,,,,0.07,1.57,0.85,0.01,,
16027,Canyon County,ID,43.06000137,12.69000053,0.03999999911,1.029999971,11.84000015,0,16,,,,,,,,,,
1003,Baldwin County,AL,53.63999939,29.03000069,1.309999943,8.109999657,13.57999992,0.05999999866,0.66,,,,,,,,,,
36065,Oneida County,NY,52.93999863,7.349999905,0.6200000048,6.930000305,33.40999985,0.0700000003,0.73,0.09,,0.03,,0.52,2.1,,,0.22,
39085,Lake County,OH,47.54999542,8.460000038,0.2399999946,4.739999771,32.40999985,0.1000000015,0.52,,,,,0.05,,,,,
48423,Smith County,TX,61.53000259,39.47000122,4.199999809,5.329999924,9.609999657,0.07999999821,1.27,0.03,,,,0.07,0.33,,,,
48041,Brazos County,TX,39.77000046,14.42000008,1.720000029,5.099999905,15.77000046,0.1000000015,1.48,,,,,,0.64,0.06,,,
36091,Saratoga County,NY,34.84999847,6.040000439,0.009999999776,5.009999752,19.94000053,0.1000000015,0.22,0.1,,0.04,,0.25,0.44,2.12,,,
4025,Yavapai County,AZ,41.55999756,12.20999908,0.01999999955,1.409999967,18.19000053,0.05999999866,4.58,,,,,0.14,0.42,,,,2.26
10005,Sussex County,DE,34.84000397,8.800001144,1.480000019,9.079999924,14.53999996,0.1099999994,0.2,,,,,,,,,,
22017,Caddo Parish,LA,80.84000397,47.73999786,15.5,7.53000021,7.869999886,0.150000006,0.54,0.05,,,,0.19,0.3,,,,
51710,Norfolk city,VA,47.75,16.87000084,8.069999695,7.360000134,8.420000076,1.139999866,0.48,0.78,,0.19,,0.76,2.79,,,,
37179,Union County,NC,52.60000229,22.97000122,3.350000143,6.329999924,16.44000053,0,0.9,,,,,,1.33,,,,
51013,Arlington County,VA,34.79999924,5.670000076,3.320000172,6.460000038,15.64999962,0.6100000143,1.24,0.19,,,0.09,,0.93,,,,
13151,Henry County,GA,37.13999939,25.93999863,0.9900000095,4.519999981,2.619999886,0,0.23,,,,,,1.16,,,,
48209,Hays County,TX,39.05999756,15.18999958,0.1599999964,3.069999933,17.04000092,0.02999999933,1.84,,,,,,0.56,,,0.01,
22055,Lafayette Parish,LA,70.87999725,16.04000092,8.43999958,3.5,41.52000046,0.06000000238,0.25,,,,,,0.15,,,0.01,
39165,Warren County,OH,53.85000229,29.34000015,0.5,2.480000019,19.51000023,0,0.64,,,,,,0.67,,,,
5143,Washington County,AR,59.25,31.84000015,2.230000019,6.710000038,14.35999966,0.1299999952,1.72,,,,,,0.77,,,0.12,
47187,Williamson County,TN,54.97000122,31.69000053,1.200000048,10.68000031,9.380000114,0.2800000012,0.82,,,,,,0.12,,,,
51550,Chesapeake city,VA,44.81999969,25.12000084,3.669999838,5.480000019,9.18999958,0,0.46,,,,,,,0.32,,,
13117,Forsyth County,GA,42.03000259,18.61999893,0.02999999933,4.610000134,13.75,0.1799999923,1.35,,,,,,1.35,,,,
29047,Clay County,MO,39.46999741,17.85000038,0.1400000006,8.899999619,7.739999771,0,2.8,,,,,,1.47,,,,
48245,Jefferson County,TX,69.91999817,25.48999977,9.789999962,4.239999771,26.39999962,0.07999999821,1.54,,,,,0.09,0.46,0.67,,,
53077,Yakima County,WA,46.52000046,15.30000114,0.3799999952,1.339999914,23.40999985,0.1400000006,3.68,,,,,0.05,0.06,,0.49,,
17163,St. Clair County,IL,46.41999817,18.52999878,5.400000095,5.570000172,13.36999989,0.1299999952,0.98,,,,,,1.51,,,,
42041,Cumberland County,PA,41.67000198,12.19000053,0.1700000018,13.13000011,13.09000015,0.4600000083,0.43,,,,0.03,,0.9,,,,
48309,McLennan County,TX,57.3599968,27.37999916,2.279999971,5.440000057,19.79999924,0.1000000015,0.95,0.06,,,,,0.22,,,,
24025,Harford County,MD,34.99000168,10.32999992,1.549999952,6.199999809,14.61999989,0.07999999821,0.63,,,,,0.12,0.95,,,,
26077,Kalamazoo County,MI,39.02999878,13.70000076,1.870000005,8.029999733,12.05000019,0.1000000015,0.54,0.11,,,,0.11,1.32,0.08,,,0.04
49057,Weber County,UT,64.40999603,4.46999979,0.4499999881,0.5600000024,8.010000229,0.1199999973,48.98,,,,,,0.19,,0.48,0.49,
6041,Marin County,CA,37.05999756,2.980000019,0.1499999911,3.149999857,23.40999985,0.2899999917,0.67,0.47,,0.05,,0.93,2.71,,0.52,,0.12
22103,St. Tammany Parish,LA,81.06999969,16.71999931,1.529999971,5.869999886,54.81000137,0,0.67,,,,,,0.56,,,,
17119,Madison County,IL,47.80000305,20,2.119999886,7.539999962,15.35000038,0.1599999964,0.57,,,,,0.01,1.46,,0.08,,
13057,Cherokee County,GA,44.70000076,28.90999985,1.129999995,4.769999981,6.96999979,0.03999999911,1.27,,,,,,0.52,,,0,
48479,Webb County,TX,68.65000153,5.889999866,0,0.2700000107,59.86000061,0,0.92,,,,,,0.15,,,,
27163,Washington County,MN,44.16999817,8.740000725,0,12.74999905,20.62999916,0.03999999911,0.55,,,,,,0.74,,,0.04,
9011,New London County,CT,35.59999847,7.639999866,1.060000062,4.93999958,18.90999985,0.3799999952,0.84,0.27,,0.16,,0.2,0.12,,,,
55009,Brown County,WI,54.62999725,13.63999939,0.05000000075,6.519999981,32.68000031,0.02999999933,0.63,,,,,,0.44,,0.01,,
37021,Buncombe County,NC,52.48999786,33.88000107,1.75999999,7.269999981,7.230000019,0.1700000018,0.55,,,,,0.3,0.1,,0.01,,0.03
6087,Santa Cruz County,CA,39.42000198,4.860000134,0.5099999905,1.139999986,25.82999992,0.4499999881,1.51,0.05,,,,0.52,0.08,,0.55,0.49,1.24
42049,Erie County,PA,38.65000153,7.960000515,0.9800000191,9.030000687,18.45999908,0.07999999821,0.41,0.04,,,,0.15,0.49,,,,0.01
24021,Frederick County,MD,36.68999481,8.119999886,0.7299999595,9.729999542,13.18999958,0.150000006,1.4,0.18,,,,0.12,1.57,,,,0.35
18141,St. Joseph County,IN,39.78000259,12.79000092,3.049999952,4.349999905,17.10000038,0.2199999988,0.51,0.14,,0.16,,0.17,0.42,,,,
12109,St. Johns County,FL,36.42000198,14.54000092,1.189999938,4.230000019,12.97999954,0.1199999973,1.52,,,0.23,,0.15,0.31,,,,0.01
34001,Atlantic County,NJ,53.91000366,10.26000118,1.709999919,3.660000086,30.38999939,0.400000006,0.2,0.49,,0.16,,0.59,0.95,4.27,,,
53035,Kitsap County,WA,44.16999817,23.87000084,0.5,2.989999771,11.77999973,0.03999999911,3.81,,,,,0.1,0.06,,0.01,,
12001,Alachua County,FL,46.49000168,24.64999962,2.099999905,6.079999924,9.840000153,0.03999999911,1.28,0.28,,,,0.13,0.48,,,,0.37
6047,Merced County,CA,45.1099968,7.029999733,0.7899999619,0.5699999928,33.90999985,0.009999999776,1.04,,,,,,0.18,,,,
45091,York County,SC,44.7100029,24.00000191,3.060000181,6.659999847,8.5,0.01999999955,1.09,,,,,,0.37,,,,
6079,San Luis Obispo County,CA,38.61999893,10.80999947,0.4099999964,1.610000014,20.29000092,0.05000000075,1.86,0.05,,,,0.08,0.18,,0.45,,0.23
5007,Benton County,AR,48.80999756,28.82999992,0.8899999857,3.809999943,10.60000038,0.02999999933,2.98,,,,,,0.2,0.07,,,
26065,Ingham County,MI,39.57999802,14.20999908,1.779999852,4.920000076,12.27999973,0.3899999857,0.91,,,,0.11,0.21,3.38,,0.23,,
17201,Winnebago County,IL,57.04999542,21.04999924,2.390000105,6.369999886,23.85000038,0.2199999988,0.49,0.01,,,,0.08,1.18,,,0.21,
42043,Dauphin County,PA,44.60000229,10.42999935,3.21999979,11.32999992,14.63000011,0.5199999809,0.5,0.42,,0.23,,0.28,1.23,0.6,,,
2020,Anchorage Municipality,AK,37.63999939,19.61000061,1.080000043,2.75999999,5.75,0.6299999952,4.37,,,,,0.16,0.14,0.05,0.21,1.53,0.01
12073,Leon County,FL,48.90999985,25.6400013,7.139999866,5.509999752,6.840000153,0.1700000018,1.42,0.11,,,,0.3,0.25,,,,0.33
45063,Lexington County,SC,52.86999893,25.71000099,2.470000029,13.30999947,8.529999733,0.07999999821,1.26,,,,,,,0.66,,,0.07
53067,Thurston County,WA,36.50999832,21.76000214,0.2099999934,1.960000038,8.180000305,0.009999999776,2.49,0,,,0.2,,0.1,,,0.09,
13051,Chatham County,GA,41.61999893,18.56000137,7.039999485,5.670000076,6.329999924,0.1199999973,0.7,0.17,,0.47,,0.37,0.25,0.59,,,
40027,Cleveland County,OK,50.75000381,34.45000458,0.5500000119,5.960000038,7.090000153,0.05000000075,1.39,,,,,,0.61,,,,
36027,Dutchess County,NY,48.43999863,4.369999409,1.230000019,5.010000229,33.45999908,0.25,0.17,0.43,,0.15,,0.29,1.06,0.14,,,
26139,Ottawa County,MI,44.22999954,21.87999916,0,11.75000095,9.680000305,0.009999999776,0.41,,,,,,,,,0.1,
13063,Clayton County,GA,45.75,21.63999939,5.910000324,1.620000005,6.079999924,0,0.35,,,,,,1.88,7.06,,0.17,
29077,Greene County,MO,47.89999771,33.50999832,0.3200000226,5.25,6.139999866,0.0700000003,1.52,,,,,,0.29,,,0.01,
29510,St. Louis city,MO,79.79000092,20.93000031,22.80999947,5.720000267,16.5,0.9100000262,0.39,1,0,0.78,,4,4.49,,0.07,0.1,
34015,Gloucester County,NJ,59.3900032,9.920000076,0.6399999857,5.410000324,39.88000107,0,0.18,,,0.02,,0.09,1.7,0.43,,,
23005,Cumberland County,ME,32.97000122,4.579999924,0.2199999988,5.309999943,16.04000092,0.150000006,0.53,0.25,,0.06,,0.31,3.67,,0.03,0.17,0.38
17111,McHenry County,IL,38.30999756,5.500000477,0,5.730000019,25.81999969,0,0.45,,,,,,0.13,,,,
48303,Lubbock County,TX,51.19000244,28.5700016,1.410000086,5.420000076,12.65999985,0.06000000238,1.43,,,,,0.05,0.25,0.56,,,
42095,Northampton County,PA,44.29000092,6.950000286,0.08999999613,12.38000011,21.89999962,0.1099999994,0.45,0.2,,0.02,,0.11,0.25,0.87,,,
39093,Lorain County,OH,45.29000473,15.28999996,1.679999948,5,21.29000092,0.2199999839,0.38,,,,,0.04,0.52,,,,
33015,Rockingham County,NH,28.73999786,3.819999695,0.03999999911,4.299999714,19.04999924,0.05000000075,0.42,0.26,,,,0.07,0.1,,,,
36001,Albany County,NY,46.34999847,6.489999771,1.950000048,4.239999771,27.13999939,0.5500000119,0.42,0.53,,0.12,,0.64,1.95,1.19,0.01,,0.34
12033,Escambia County,FL,53.40000153,32.53000259,4.480000019,5.739999771,8.300000191,0.2199999988,1.1,,,,,0.15,0.19,,,,
21067,Fayette County,KY,48.41999817,23.66000366,4.550000191,8.890000343,7.300000191,0.1899999976,1.34,0.18,,,,0.26,0.76,0.09,0.01,,0.02
31109,Lancaster County,NE,44.13999939,15.51000118,0.1899999976,12.94999981,13.23999977,0.07999999821,1.14,0.07,,,,0.07,0.15,,0.02,,0.03
37063,Durham County,NC,44.86999893,20.51000023,3.599999666,7.779999733,6.820000172,0.4299999774,0.6,0.35,0.01,0.01,,0.5,2.54,,,0.15,0.02
42079,Luzerne County,PA,51,4.279999256,0.05999999866,7.5,36.72999954,0.25,0.34,0.27,,0.29,,0.12,0.48,,,,
45083,Spartanburg County,SC,51.52000046,35.16999817,3.609999895,6.119999886,4.289999962,0.07999999821,0.69,,,,,0.07,0.05,0.05,,0.25,
8123,Weld County,CO,27.8900013,7.840000153,0.009999999776,2.089999914,14.09000015,0.03999999911,2.86,,,,,,0.04,,,0.16,
12111,St. Lucie County,FL,36.06000137,10.52999878,1.219999909,1.159999967,20.12000084,0.2199999988,0.39,,,,,0.14,0.22,,,,
8013,Boulder County,CO,36.41000366,12.69000244,0,3.410000086,15.97000027,0.2300000042,0.75,0.17,0,0.08,,0.44,0.36,,0.45,0.09,0.48
24027,Howard County,MD,43.08000183,11.18000126,1.600000024,7.489999771,16.85000038,0.3099999726,0.98,0.23,,,,0.62,2.99,,,,
51087,Henrico County,VA,53.97000122,21.03999901,0.8700000048,7.789999962,14.38000011,0.3799999952,0.59,0.11,,,,,4,3.59,,,
37051,Cumberland County,NC,61.80000305,37.81999969,7.539999485,6.679999828,6.360000134,0.2300000042,1.6,,,,,,0.72,,,,
36087,Rockland County,NY,64.47000122,5.299999714,0.9599999785,2.049999952,32.06000137,0.9900000095,0.33,1.13,,17.73,,0.31,2.12,0.59,,,0.01
47149,Rutherford County,TN,38.19000244,25.97000122,1.75999999,4.139999866,2.559999943,0.7200000286,1.04,,,,,,0.49,,,0.57,
34035,Somerset County,NJ,50.13999939,3.75999999,2.670000076,4.990000248,28.44000053,0.3799999952,0.29,0.35,,0.03,0.08,0.63,3.21,4.2,,0.14,
41047,Marion County,OR,45.90000153,15.60000134,0.2100000083,2.24000001,22.72999954,0.01999999955,3.4,,,,,,,,0.01,,
18057,Hamilton County,IN,39.98999786,16.01000023,0.7900000215,5.039999962,13.75,1.210000038,1.01,0.11,,,,0.08,1.59,,,,
48167,Galveston County,TX,44.83000183,17.26000023,2.519999981,5.159999847,16.12000084,0.1199999973,0.85,,,,,0.1,1.31,0.52,0.01,,
45051,Horry County,SC,45,21.72999954,3.400000095,3.930000067,13.98999977,0.2300000042,0.64,,,0.03,,,0.09,,,,0.01
48355,Nueces County,TX,63.82000732,16.95000076,0.8700000048,2.819999933,40.24000168,0.07999999821,0.84,,,,,0.11,0.11,0.3,,,
42129,Westmoreland County,PA,51.38999939,8.029999733,0.5399999619,14.94999981,26.79000092,0.3000000119,0.12,,,,,0.05,,,,,
8035,Douglas County,CO,37.13999939,14.7300005,0.1000000015,3.180000067,13.52000046,0.01999999955,5.11,,,,,,,,,0.08,
8069,Larimer County,CO,34.84999847,15.64000034,0.4199999869,3.349999905,9.890000343,0.1000000015,4,,0,,,,0.04,,,,0.11
49011,Davis County,UT,76.15000153,1.949999928,0.03999999911,0.1400000006,2.319999933,0.02999999933,70.48,,,,,,0.61,,,0.36,
27003,Anoka County,MN,42.27999878,10.57000065,0,7.279999733,20.25,0.009999999776,0.4,,,,,,3.27,,,0.08,
51041,Chesterfield County,VA,49.31999969,23.13000107,0.6200000048,6.840000153,14.19999981,0.3600000143,1.21,,,,,,1.18,0.82,0.18,,
47065,Hamilton County,TN,59.06999969,39.74000168,5.549999714,8.279999733,3.119999886,0.1099999994,0.69,,,,,0.15,0.7,,0.01,,
48027,Bell County,TX,46.86000061,24.77000046,2.49000001,3.559999943,12.59000015,0,1.33,,,,,,0.29,0.16,0.44,0.35,
48039,Brazoria County,TX,57.13999939,26.77000046,1.5,3.200000048,19.28000069,0.01999999955,1.58,,,,,,1.11,1.88,,0.27,
26161,Washtenaw County,MI,31.73999786,8.069999695,2.499999762,5.550000191,9.659999847,0.400000006,0.83,0.33,,0.03,0.04,0.4,2.23,,0.14,0.1,0.05
42077,Lehigh County,PA,40.20999908,6.980000019,0.2800000012,11.68999958,16.22999954,0.780000031,0.38,0.41,,0.21,0.04,0.2,1,0.67,,,
39151,Stark County,OH,47.00000381,22.30999947,1.700000048,7.93999958,12.85000038,0.8000000119,0.38,0.05,,,,0.17,0.25,,,,
12021,Collier County,FL,61.59999847,15.71000004,0.1499999911,4.869999886,35.83000183,0.9200000167,1.1,0.08,,,,0.62,0.16,,,,
12083,Marion County,FL,38.34999847,18.29000282,2.420000076,3.119999886,10.21000004,0.02999999933,0.58,,,,,0.07,0.29,0.61,,,
37067,Forsyth County,NC,70.8999939,35.57999802,4.710000515,15.29999924,11.73999977,0.4399999976,0.84,,,,,0,0.98,,,,
41039,Lane County,OR,23.83000183,10.33000088,0.0700000003,2.25999999,5.559999943,0.05999999866,2.81,,,0.07,0.28,0.01,0.01,,0.47,,0.04
12069,Lake County,FL,40.74000549,15.92000198,1.349999905,4.179999828,15.93000031,0.02999999933,0.93,,,,,,0.89,,,,
22071,Orleans Parish,LA,55.75,8.589999199,10.53999996,3.700000048,28.03000069,0.3700000048,0.13,,,0.06,,0.74,1.6,,0.38,0.34,0.03
18003,Allen County,IN,54.54999924,25.12000084,7.110000134,5.880000114,13.52000046,0.2100000083,0.28,,,,,0.11,1.05,,,0.38,
34021,Mercer County,NJ,47.81999969,5.450000286,2.310000181,6.589999676,27.79000092,0.6999999881,0.39,0.68,0,0.43,0.03,0.45,1.35,0.45,0.03,,0.03
1089,Madison County,AL,63.86000061,35.65999985,6.679999828,9.180000305,8.840000153,0.07999999821,1.42,0.04,,,,0.1,1.01,,0.13,,
12097,Osceola County,FL,47.47000122,16.51000023,0.3300000131,1.129999995,23.28000069,0.01999999955,1.07,,,,,,1.94,,,0.4,
39017,Butler County,OH,42.53000259,23.72000122,1.25999999,3.549999952,10.97999954,0.01999999955,0.92,0.06,,,,,1.67,,0.01,,
5119,Pulaski County,AR,62.28000259,34.25,9.56000042,8.380000114,7,0.1800000072,0.8,0.05,,0.02,,0.17,0.62,,,0,0.03
12081,Manatee County,FL,31.76999855,11.73999977,1.230000019,2.699999809,12.88000011,0.3300000131,0.74,,,,,0.08,,0.13,,,
36071,Orange County,NY,44.22999954,3.470000029,0.380000025,3.309999943,24.89999962,0.150000006,0.76,0.21,,5.23,,0.25,0.88,,0.48,,
6061,Placer County,CA,38.65000153,15.82999992,0.1700000018,1.189999938,13.06999969,0.2899999917,5.61,,,,,,0.88,,0.31,,
29183,St. Charles County,MO,49.65000153,14.50999928,0.1000000015,5.849999905,26.95000076,0,1.12,,,,,,0.62,,,,
26049,Genesee County,MI,40.5,16.16000175,6.839999676,3.410000086,9.270000458,0.3900000155,0.28,0.04,,,,0.06,2.44,0.49,,,0.24
55133,Waukesha County,WI,60.29000092,17.99000168,0,6.800000668,31.42000008,0,0.57,,,,,,1.01,1.41,,0.46,
45019,Charleston County,SC,50.59999847,16.92000008,10.03000069,8.260000229,12.19999981,0.3700000048,0.75,0.22,,0.09,,0.33,0.33,0.07,,,
1097,Mobile County,AL,72.96999359,41.75,12,5.849999905,10.67000008,0.08999999613,0.37,,,,,0.13,0.78,,,0.52,
45079,Richland County,SC,56.62000275,29.59000206,7.31000042,9.319999695,6.21999979,0.2199999988,1.04,0.19,,0.03,,0.1,0.52,0.42,0.53,,
51107,Loudoun County,VA,28.73999786,4.799999714,0.1000000015,4.659999847,12.57999992,0.5599999428,1.65,0.09,,,,0.1,2.11,0.71,,0.44,
48061,Cameron County,TX,54.52999878,13.06000042,0.1199999973,1.210000038,36.75999832,0,1.17,,,,,,0.09,,,,
41005,Clackamas County,OR,37.69000244,16.8900032,0,2.470000029,12,0.4699999988,3.94,,,,,0.06,,,0.66,0.12,
33011,Hillsborough County,NH,27.71000099,5.800000191,0,2.730000019,16.29000092,0.9199999571,0.62,0.23,,,,0.12,0.06,,,,
4021,Pinal County,AZ,40.11000061,5.960000038,0.150000006,2.029999971,21.64999962,0,8.17,,,,,,0.81,,,0.07,
42011,Berks County,PA,45.64999771,10.75,0.2899999917,12.68999958,19.56999969,0.3199999928,0.44,0.07,,0.01,,0.13,0.21,,0.11,,
39095,Lucas County,OH,41.22999954,10.29000092,4.36000061,6.710000515,16.13999939,0.349999994,0.1,0.17,,0.23,,0.3,1.56,0.35,,,
12115,Sarasota County,FL,54.49000168,17.96000099,0.7400000095,5.299999714,27.06999969,0.2199999988,0.68,0.25,,0.03,,0.84,0.1,,,,0.18
6053,Monterey County,CA,59.70000076,4.980000019,0.469999969,1.319999933,46.43999863,0.09000000358,1.46,0.47,,,,0.45,0.47,,1.04,0.3,
27037,Dakota County,MN,52.55000687,14.2300024,0.05000000075,9.81000042,23.57999992,0.3000000119,0.66,0.19,,,,,2.87,0.18,,0.19,
22051,Jefferson Parish,LA,70.93000031,17.54000092,2.700000048,1.470000029,44.65999985,0.02999999933,0.54,0.13,,0.14,,0.28,2.27,0.11,0.15,,
